Timestamp,Day,Total,Westbound,Eastbound
2015-07-18 05:00:00,Saturday,2,0,2
2015-07-18 06:00:00,Saturday,8,4,4
2015-07-18 07:00:00,Saturday,5,2,3
2015-07-18 08:00:00,Saturday,16,3,13
2015-07-18 09:00:00,Saturday,20,5,15
2015-07-18 10:00:00,Saturday,22,15,7
2015-07-18 11:00:00,Saturday,34,10,24
2015-07-18 12:00:00,Saturday,36,15,21
2015-07-18 13:00:00,Saturday,29,11,18
2015-07-18 14:00:00,Saturday,42,20,22
2015-07-18 15:00:00,Saturday,44,18,26
2015-07-18 16:00:00,Saturday,52,22,30
2015-07-18 17:00:00,Saturday,53,27,26
2015-07-18 18:00:00,Saturday,43,21,22
2015-07-18 19:00:00,Saturday,48,28,20
2015-07-18 20:00:00,Saturday,25,17,8
2015-07-18 21:00:00,Saturday,32,26,6
2015-07-18 22:00:00,Saturday,28,21,7
2015-07-18 23:00:00,Saturday,17,16,1
2015-07-19 00:00:00,Sunday,10,9,1
2015-07-19 01:00:00,Sunday,6,4,2
2015-07-19 02:00:00,Sunday,4,3,1
2015-07-19 03:00:00,Sunday,3,2,1
2015-07-19 04:00:00,Sunday,0,0,0
2015-07-19 05:00:00,Sunday,1,0,1
2015-07-19 06:00:00,Sunday,10,4,6
2015-07-19 07:00:00,Sunday,13,4,9
2015-07-19 08:00:00,Sunday,18,4,14
2015-07-19 09:00:00,Sunday,50,16,34
2015-07-19 10:00:00,Sunday,45,19,26
2015-07-19 11:00:00,Sunday,35,19,16
2015-07-19 12:00:00,Sunday,46,18,28
2015-07-19 13:00:00,Sunday,51,17,34
2015-07-19 14:00:00,Sunday,40,21,19
2015-07-19 15:00:00,Sunday,73,36,37
2015-07-19 16:00:00,Sunday,56,34,22
2015-07-19 17:00:00,Sunday,50,30,20
2015-07-19 18:00:00,Sunday,60,44,16
2015-07-19 19:00:00,Sunday,45,31,14
2015-07-19 20:00:00,Sunday,29,24,5
2015-07-19 21:00:00,Sunday,19,14,5
2015-07-19 22:00:00,Sunday,18,15,3
2015-07-19 23:00:00,Sunday,9,7,2
2015-07-20 00:00:00,Monday,4,4,0
2015-07-20 01:00:00,Monday,1,1,0
2015-07-20 02:00:00,Monday,0,0,0
2015-07-20 03:00:00,Monday,0,0,0
2015-07-20 04:00:00,Monday,1,0,1
2015-07-20 05:00:00,Monday,8,1,7
2015-07-20 06:00:00,Monday,41,4,37
2015-07-20 07:00:00,Monday,118,18,100
2015-07-20 08:00:00,Monday,293,43,250
2015-07-20 09:00:00,Monday,182,28,154
2015-07-20 10:00:00,Monday,57,7,50
2015-07-20 11:00:00,Monday,45,12,33
2015-07-20 12:00:00,Monday,43,19,24
2015-07-20 13:00:00,Monday,34,16,18
2015-07-20 14:00:00,Monday,37,24,13
2015-07-20 15:00:00,Monday,52,36,16
2015-07-20 16:00:00,Monday,100,79,21
2015-07-20 17:00:00,Monday,273,233,40
2015-07-20 18:00:00,Monday,245,210,35
2015-07-20 19:00:00,Monday,136,117,19
2015-07-20 20:00:00,Monday,82,71,11
2015-07-20 21:00:00,Monday,37,25,12
2015-07-20 22:00:00,Monday,28,23,5
2015-07-20 23:00:00,Monday,27,20,7
2015-07-21 00:00:00,Tuesday,4,3,1
2015-07-21 01:00:00,Tuesday,3,2,1
2015-07-21 02:00:00,Tuesday,0,0,0
2015-07-21 03:00:00,Tuesday,1,1,0
2015-07-21 04:00:00,Tuesday,1,1,0
2015-07-21 05:00:00,Tuesday,8,1,7
2015-07-21 06:00:00,Tuesday,49,6,43
2015-07-21 07:00:00,Tuesday,146,22,124
2015-07-21 08:00:00,Tuesday,285,44,241
2015-07-21 09:00:00,Tuesday,211,39,172
2015-07-21 10:00:00,Tuesday,73,27,46
2015-07-21 11:00:00,Tuesday,51,13,38
2015-07-21 12:00:00,Tuesday,59,29,30
2015-07-21 13:00:00,Tuesday,48,25,23
2015-07-21 14:00:00,Tuesday,43,30,13
2015-07-21 15:00:00,Tuesday,71,48,23
2015-07-21 16:00:00,Tuesday,127,94,33
2015-07-21 17:00:00,Tuesday,262,225,37
2015-07-21 18:00:00,Tuesday,263,219,44
2015-07-21 19:00:00,Tuesday,167,133,34
2015-07-21 20:00:00,Tuesday,84,68,16
2015-07-21 21:00:00,Tuesday,57,42,15
2015-07-21 22:00:00,Tuesday,49,42,7
2015-07-21 23:00:00,Tuesday,24,19,5
2015-07-22 00:00:00,Wednesday,10,6,4
2015-07-22 01:00:00,Wednesday,8,6,2
2015-07-22 02:00:00,Wednesday,1,1,0
2015-07-22 03:00:00,Wednesday,0,0,0
2015-07-22 04:00:00,Wednesday,1,0,1
2015-07-22 05:00:00,Wednesday,9,0,9
2015-07-22 06:00:00,Wednesday,52,4,48
2015-07-22 07:00:00,Wednesday,146,19,127
2015-07-22 08:00:00,Wednesday,328,49,279
2015-07-22 09:00:00,Wednesday,216,37,179
2015-07-22 10:00:00,Wednesday,75,19,56
2015-07-22 11:00:00,Wednesday,51,17,34
2015-07-22 12:00:00,Wednesday,60,28,32
2015-07-22 13:00:00,Wednesday,49,22,27
2015-07-22 14:00:00,Wednesday,57,34,23
2015-07-22 15:00:00,Wednesday,75,56,19
2015-07-22 16:00:00,Wednesday,130,99,31
2015-07-22 17:00:00,Wednesday,318,255,63
2015-07-22 18:00:00,Wednesday,281,236,45
2015-07-22 19:00:00,Wednesday,158,126,32
2015-07-22 20:00:00,Wednesday,85,69,16
2015-07-22 21:00:00,Wednesday,61,54,7
2015-07-22 22:00:00,Wednesday,46,34,12
2015-07-22 23:00:00,Wednesday,36,31,5
2015-07-23 00:00:00,Thursday,10,7,3
2015-07-23 01:00:00,Thursday,5,4,1
2015-07-23 02:00:00,Thursday,3,2,1
2015-07-23 03:00:00,Thursday,0,0,0
2015-07-23 04:00:00,Thursday,3,3,0
2015-07-23 05:00:00,Thursday,12,1,11
2015-07-23 06:00:00,Thursday,43,5,38
2015-07-23 07:00:00,Thursday,140,24,116
2015-07-23 08:00:00,Thursday,314,48,266
2015-07-23 09:00:00,Thursday,184,33,151
2015-07-23 10:00:00,Thursday,78,19,59
2015-07-23 11:00:00,Thursday,59,22,37
2015-07-23 12:00:00,Thursday,68,34,34
2015-07-23 13:00:00,Thursday,48,25,23
2015-07-23 14:00:00,Thursday,54,31,23
2015-07-23 15:00:00,Thursday,81,61,20
2015-07-23 16:00:00,Thursday,146,115,31
2015-07-23 17:00:00,Thursday,264,205,59
2015-07-23 18:00:00,Thursday,245,196,49
2015-07-23 19:00:00,Thursday,155,125,30
2015-07-23 20:00:00,Thursday,92,69,23
2015-07-23 21:00:00,Thursday,60,51,9
2015-07-23 22:00:00,Thursday,46,39,7
2015-07-23 23:00:00,Thursday,35,28,7
2015-07-24 00:00:00,Friday,17,11,6
2015-07-24 01:00:00,Friday,11,6,5
2015-07-24 02:00:00,Friday,2,1,1
2015-07-24 03:00:00,Friday,1,1,0
2015-07-24 04:00:00,Friday,1,0,1
2015-07-24 05:00:00,Friday,10,1,9
2015-07-24 06:00:00,Friday,40,6,34
2015-07-24 07:00:00,Friday,116,21,95
2015-07-24 08:00:00,Friday,261,52,209
2015-07-24 09:00:00,Friday,187,33,154
2015-07-24 10:00:00,Friday,71,21,50
2015-07-24 11:00:00,Friday,50,22,28
2015-07-24 12:00:00,Friday,78,40,38
2015-07-24 13:00:00,Friday,78,51,27
2015-07-24 14:00:00,Friday,72,43,29
2015-07-24 15:00:00,Friday,97,75,22
2015-07-24 16:00:00,Friday,129,103,26
2015-07-24 17:00:00,Friday,200,168,32
2015-07-24 18:00:00,Friday,179,139,40
2015-07-24 19:00:00,Friday,104,71,33
2015-07-24 20:00:00,Friday,43,28,15
2015-07-24 21:00:00,Friday,32,30,2
2015-07-24 22:00:00,Friday,35,29,6
2015-07-24 23:00:00,Friday,22,19,3
2015-07-25 00:00:00,Saturday,16,13,3
2015-07-25 01:00:00,Saturday,14,10,4
2015-07-25 02:00:00,Saturday,3,3,0
2015-07-25 03:00:00,Saturday,3,3,0
2015-07-25 04:00:00,Saturday,1,1,0
2015-07-25 05:00:00,Saturday,5,0,5
2015-07-25 06:00:00,Saturday,7,0,7
2015-07-25 07:00:00,Saturday,15,4,11
2015-07-25 08:00:00,Saturday,17,5,12
2015-07-25 09:00:00,Saturday,39,9,30
2015-07-25 10:00:00,Saturday,39,17,22
2015-07-25 11:00:00,Saturday,59,26,33
2015-07-25 12:00:00,Saturday,55,27,28
2015-07-25 13:00:00,Saturday,61,31,30
2015-07-25 14:00:00,Saturday,56,24,32
2015-07-25 15:00:00,Saturday,52,31,21
2015-07-25 16:00:00,Saturday,75,45,30
2015-07-25 17:00:00,Saturday,63,44,19
2015-07-25 18:00:00,Saturday,63,35,28
2015-07-25 19:00:00,Saturday,57,34,23
2015-07-25 20:00:00,Saturday,33,20,13
2015-07-25 21:00:00,Saturday,36,27,9
2015-07-25 22:00:00,Saturday,23,13,10
2015-07-25 23:00:00,Saturday,24,20,4
2015-07-26 00:00:00,Sunday,10,8,2
2015-07-26 01:00:00,Sunday,6,5,1
2015-07-26 02:00:00,Sunday,4,3,1
2015-07-26 03:00:00,Sunday,1,1,0
2015-07-26 04:00:00,Sunday,2,2,0
2015-07-26 05:00:00,Sunday,0,0,0
2015-07-26 06:00:00,Sunday,2,0,2
2015-07-26 07:00:00,Sunday,5,2,3
2015-07-26 08:00:00,Sunday,17,5,12
2015-07-26 09:00:00,Sunday,23,7,16
2015-07-26 10:00:00,Sunday,28,12,16
2015-07-26 11:00:00,Sunday,37,16,21
2015-07-26 12:00:00,Sunday,45,21,24
2015-07-26 13:00:00,Sunday,39,23,16
2015-07-26 14:00:00,Sunday,38,20,18
2015-07-26 15:00:00,Sunday,55,28,27
2015-07-26 16:00:00,Sunday,40,20,20
2015-07-26 17:00:00,Sunday,50,28,22
2015-07-26 18:00:00,Sunday,32,22,10
2015-07-26 19:00:00,Sunday,26,16,10
2015-07-26 20:00:00,Sunday,24,19,5
2015-07-26 21:00:00,Sunday,14,11,3
2015-07-26 22:00:00,Sunday,15,10,5
2015-07-26 23:00:00,Sunday,6,5,1
2015-07-27 00:00:00,Monday,2,2,0
2015-07-27 01:00:00,Monday,1,0,1
2015-07-27 02:00:00,Monday,1,1,0
2015-07-27 03:00:00,Monday,0,0,0
2015-07-27 04:00:00,Monday,3,2,1
2015-07-27 05:00:00,Monday,2,0,2
2015-07-27 06:00:00,Monday,43,6,37
2015-07-27 07:00:00,Monday,123,17,106
2015-07-27 08:00:00,Monday,268,35,233
2015-07-27 09:00:00,Monday,156,25,131
2015-07-27 10:00:00,Monday,73,20,53
2015-07-27 11:00:00,Monday,37,14,23
2015-07-27 12:00:00,Monday,55,28,27
2015-07-27 13:00:00,Monday,45,26,19
2015-07-27 14:00:00,Monday,38,22,16
2015-07-27 15:00:00,Monday,59,45,14
2015-07-27 16:00:00,Monday,109,83,26
2015-07-27 17:00:00,Monday,204,189,15
2015-07-27 18:00:00,Monday,218,193,25
2015-07-27 19:00:00,Monday,105,82,23
2015-07-27 20:00:00,Monday,57,49,8
2015-07-27 21:00:00,Monday,37,29,8
2015-07-27 22:00:00,Monday,18,14,4
2015-07-27 23:00:00,Monday,16,12,4
2015-07-28 00:00:00,Tuesday,4,2,2
2015-07-28 01:00:00,Tuesday,8,6,2
2015-07-28 02:00:00,Tuesday,1,0,1
2015-07-28 03:00:00,Tuesday,1,1,0
2015-07-28 04:00:00,Tuesday,1,1,0
2015-07-28 05:00:00,Tuesday,6,1,5
2015-07-28 06:00:00,Tuesday,36,3,33
2015-07-28 07:00:00,Tuesday,142,21,121
2015-07-28 08:00:00,Tuesday,299,52,247
2015-07-28 09:00:00,Tuesday,175,26,149
2015-07-28 10:00:00,Tuesday,71,16,55
2015-07-28 11:00:00,Tuesday,64,30,34
2015-07-28 12:00:00,Tuesday,56,30,26
2015-07-28 13:00:00,Tuesday,52,31,21
2015-07-28 14:00:00,Tuesday,65,35,30
2015-07-28 15:00:00,Tuesday,72,49,23
2015-07-28 16:00:00,Tuesday,106,71,35
2015-07-28 17:00:00,Tuesday,273,231,42
2015-07-28 18:00:00,Tuesday,258,223,35
2015-07-28 19:00:00,Tuesday,148,115,33
2015-07-28 20:00:00,Tuesday,89,69,20
2015-07-28 21:00:00,Tuesday,35,31,4
2015-07-28 22:00:00,Tuesday,39,32,7
2015-07-28 23:00:00,Tuesday,27,20,7
2015-07-29 00:00:00,Wednesday,6,5,1
2015-07-29 01:00:00,Wednesday,5,3,2
2015-07-29 02:00:00,Wednesday,2,1,1
2015-07-29 03:00:00,Wednesday,2,0,2
2015-07-29 04:00:00,Wednesday,2,1,1
2015-07-29 05:00:00,Wednesday,9,1,8
2015-07-29 06:00:00,Wednesday,53,6,47
2015-07-29 07:00:00,Wednesday,146,17,129
2015-07-29 08:00:00,Wednesday,308,48,260
2015-07-29 09:00:00,Wednesday,184,30,154
2015-07-29 10:00:00,Wednesday,81,21,60
2015-07-29 11:00:00,Wednesday,46,18,28
2015-07-29 12:00:00,Wednesday,61,32,29
2015-07-29 13:00:00,Wednesday,51,26,25
2015-07-29 14:00:00,Wednesday,56,33,23
2015-07-29 15:00:00,Wednesday,74,47,27
2015-07-29 16:00:00,Wednesday,116,78,38
2015-07-29 17:00:00,Wednesday,290,236,54
2015-07-29 18:00:00,Wednesday,235,192,43
2015-07-29 19:00:00,Wednesday,147,119,28
2015-07-29 20:00:00,Wednesday,90,75,15
2015-07-29 21:00:00,Wednesday,50,42,8
2015-07-29 22:00:00,Wednesday,44,38,6
2015-07-29 23:00:00,Wednesday,39,34,5
2015-07-30 00:00:00,Thursday,17,10,7
2015-07-30 01:00:00,Thursday,7,6,1
2015-07-30 02:00:00,Thursday,3,1,2
2015-07-30 03:00:00,Thursday,0,0,0
2015-07-30 04:00:00,Thursday,3,1,2
2015-07-30 05:00:00,Thursday,11,2,9
2015-07-30 06:00:00,Thursday,34,3,31
2015-07-30 07:00:00,Thursday,136,27,109
2015-07-30 08:00:00,Thursday,265,37,228
2015-07-30 09:00:00,Thursday,187,29,158
2015-07-30 10:00:00,Thursday,78,22,56
2015-07-30 11:00:00,Thursday,63,28,35
2015-07-30 12:00:00,Thursday,45,23,22
2015-07-30 13:00:00,Thursday,66,38,28
2015-07-30 14:00:00,Thursday,42,24,18
2015-07-30 15:00:00,Thursday,61,42,19
2015-07-30 16:00:00,Thursday,122,90,32
2015-07-30 17:00:00,Thursday,259,220,39
2015-07-30 18:00:00,Thursday,186,155,31
2015-07-30 19:00:00,Thursday,95,78,17
2015-07-30 20:00:00,Thursday,77,61,16
2015-07-30 21:00:00,Thursday,33,26,7
2015-07-30 22:00:00,Thursday,33,27,6
2015-07-30 23:00:00,Thursday,27,24,3
2015-07-31 00:00:00,Friday,13,10,3
2015-07-31 01:00:00,Friday,4,3,1
2015-07-31 02:00:00,Friday,8,6,2
2015-07-31 03:00:00,Friday,1,1,0
2015-07-31 04:00:00,Friday,2,2,0
2015-07-31 05:00:00,Friday,7,2,5
2015-07-31 06:00:00,Friday,19,5,14
2015-07-31 07:00:00,Friday,102,16,86
2015-07-31 08:00:00,Friday,243,39,204
2015-07-31 09:00:00,Friday,169,34,135
2015-07-31 10:00:00,Friday,78,23,55
2015-07-31 11:00:00,Friday,69,34,35
2015-07-31 12:00:00,Friday,47,16,31
2015-07-31 13:00:00,Friday,58,30,28
2015-07-31 14:00:00,Friday,76,43,33
2015-07-31 15:00:00,Friday,101,67,34
2015-07-31 16:00:00,Friday,135,103,32
2015-07-31 17:00:00,Friday,208,176,32
2015-07-31 18:00:00,Friday,177,140,37
2015-07-31 19:00:00,Friday,116,78,38
2015-07-31 20:00:00,Friday,54,38,16
2015-07-31 21:00:00,Friday,35,28,7
2015-07-31 22:00:00,Friday,41,34,7
2015-07-31 23:00:00,Friday,41,35,6
2015-08-01 00:00:00,Saturday,15,15,0
2015-08-01 01:00:00,Saturday,14,10,4
2015-08-01 02:00:00,Saturday,8,6,2
2015-08-01 03:00:00,Saturday,2,2,0
2015-08-01 04:00:00,Saturday,0,0,0
2015-08-01 05:00:00,Saturday,4,1,3
2015-08-01 06:00:00,Saturday,6,1,5
2015-08-01 07:00:00,Saturday,12,3,9
2015-08-01 08:00:00,Saturday,20,6,14
2015-08-01 09:00:00,Saturday,37,8,29
2015-08-01 10:00:00,Saturday,42,16,26
2015-08-01 11:00:00,Saturday,45,21,24
2015-08-01 12:00:00,Saturday,57,18,39
2015-08-01 13:00:00,Saturday,53,25,28
2015-08-01 14:00:00,Saturday,62,23,39
2015-08-01 15:00:00,Saturday,58,37,21
2015-08-01 16:00:00,Saturday,41,23,18
2015-08-01 17:00:00,Saturday,37,29,8
2015-08-01 18:00:00,Saturday,48,29,19
2015-08-01 19:00:00,Saturday,36,22,14
2015-08-01 20:00:00,Saturday,24,19,5
2015-08-01 21:00:00,Saturday,32,22,10
2015-08-01 22:00:00,Saturday,19,15,4
2015-08-01 23:00:00,Saturday,23,21,2
2015-08-02 00:00:00,Sunday,10,7,3
2015-08-02 01:00:00,Sunday,5,5,0
2015-08-02 02:00:00,Sunday,3,3,0
2015-08-02 03:00:00,Sunday,6,4,2
2015-08-02 04:00:00,Sunday,0,0,0
2015-08-02 05:00:00,Sunday,2,0,2
2015-08-02 06:00:00,Sunday,4,0,4
2015-08-02 07:00:00,Sunday,19,4,15
2015-08-02 08:00:00,Sunday,18,8,10
2015-08-02 09:00:00,Sunday,44,21,23
2015-08-02 10:00:00,Sunday,49,15,34
2015-08-02 11:00:00,Sunday,52,26,26
2015-08-02 12:00:00,Sunday,51,15,36
2015-08-02 13:00:00,Sunday,68,38,30
2015-08-02 14:00:00,Sunday,55,30,25
2015-08-02 15:00:00,Sunday,90,44,46
2015-08-02 16:00:00,Sunday,67,36,31
2015-08-02 17:00:00,Sunday,65,41,24
2015-08-02 18:00:00,Sunday,57,39,18
2015-08-02 19:00:00,Sunday,47,32,15
2015-08-02 20:00:00,Sunday,38,31,7
2015-08-02 21:00:00,Sunday,34,27,7
2015-08-02 22:00:00,Sunday,24,19,5
2015-08-02 23:00:00,Sunday,7,7,0
2015-08-03 00:00:00,Monday,NaN,NaN,NaN
2015-08-03 01:00:00,Monday,NaN,NaN,NaN
2015-08-03 02:00:00,Monday,3,2,1
2015-08-03 03:00:00,Monday,1,1,0
2015-08-03 04:00:00,Monday,1,1,0
2015-08-03 05:00:00,Monday,10,0,10
2015-08-03 06:00:00,Monday,41,4,37
2015-08-03 07:00:00,Monday,115,13,102
2015-08-03 08:00:00,Monday,297,51,246
2015-08-03 09:00:00,Monday,179,23,156
2015-08-03 10:00:00,Monday,75,17,58
2015-08-03 11:00:00,Monday,59,26,33
2015-08-03 12:00:00,Monday,51,19,32
2015-08-03 13:00:00,Monday,49,27,22
2015-08-03 14:00:00,Monday,62,35,27
2015-08-03 15:00:00,Monday,62,53,9
2015-08-03 16:00:00,Monday,100,75,25
2015-08-03 17:00:00,Monday,279,244,35
2015-08-03 18:00:00,Monday,247,211,36
2015-08-03 19:00:00,Monday,132,111,21
2015-08-03 20:00:00,Monday,83,66,17
2015-08-03 21:00:00,Monday,42,31,11
2015-08-03 22:00:00,Monday,30,24,6
2015-08-03 23:00:00,Monday,17,16,1
2015-08-04 00:00:00,Tuesday,3,1,2
2015-08-04 01:00:00,Tuesday,1,1,0
2015-08-04 02:00:00,Tuesday,1,0,1
2015-08-04 03:00:00,Tuesday,0,0,0
2015-08-04 04:00:00,Tuesday,0,0,0
2015-08-04 05:00:00,Tuesday,6,0,6
2015-08-04 06:00:00,Tuesday,53,8,45
2015-08-04 07:00:00,Tuesday,101,15,86
2015-08-04 08:00:00,Tuesday,192,35,157
2015-08-04 09:00:00,Tuesday,168,20,148
2015-08-04 10:00:00,Tuesday,77,15,62
2015-08-04 11:00:00,Tuesday,47,23,24
2015-08-04 12:00:00,Tuesday,44,19,25
2015-08-04 13:00:00,Tuesday,47,25,22
2015-08-04 14:00:00,Tuesday,44,25,19
2015-08-04 15:00:00,Tuesday,49,37,12
2015-08-04 16:00:00,Tuesday,70,49,21
2015-08-04 17:00:00,Tuesday,199,177,22
2015-08-04 18:00:00,Tuesday,172,143,29
2015-08-04 19:00:00,Tuesday,130,101,29
2015-08-04 20:00:00,Tuesday,72,54,18
2015-08-04 21:00:00,Tuesday,47,38,9
2015-08-04 22:00:00,Tuesday,16,14,2
2015-08-04 23:00:00,Tuesday,30,26,4
2015-08-05 00:00:00,Wednesday,6,5,1
2015-08-05 01:00:00,Wednesday,5,1,4
2015-08-05 02:00:00,Wednesday,4,2,2
2015-08-05 03:00:00,Wednesday,0,0,0
2015-08-05 04:00:00,Wednesday,2,1,1
2015-08-05 05:00:00,Wednesday,8,1,7
2015-08-05 06:00:00,Wednesday,46,9,37
2015-08-05 07:00:00,Wednesday,133,24,109
2015-08-05 08:00:00,Wednesday,312,52,260
2015-08-05 09:00:00,Wednesday,186,32,154
2015-08-05 10:00:00,Wednesday,94,32,62
2015-08-05 11:00:00,Wednesday,65,24,41
2015-08-05 12:00:00,Wednesday,52,28,24
2015-08-05 13:00:00,Wednesday,42,18,24
2015-08-05 14:00:00,Wednesday,68,43,25
2015-08-05 15:00:00,Wednesday,48,34,14
2015-08-05 16:00:00,Wednesday,126,90,36
2015-08-05 17:00:00,Wednesday,303,245,58
2015-08-05 18:00:00,Wednesday,286,217,69
2015-08-05 19:00:00,Wednesday,182,135,47
2015-08-05 20:00:00,Wednesday,94,75,19
2015-08-05 21:00:00,Wednesday,76,68,8
2015-08-05 22:00:00,Wednesday,49,40,9
2015-08-05 23:00:00,Wednesday,34,30,4
2015-08-06 00:00:00,Thursday,9,6,3
2015-08-06 01:00:00,Thursday,6,3,3
2015-08-06 02:00:00,Thursday,3,1,2
2015-08-06 03:00:00,Thursday,1,1,0
2015-08-06 04:00:00,Thursday,4,0,4
2015-08-06 05:00:00,Thursday,9,3,6
2015-08-06 06:00:00,Thursday,37,5,32
2015-08-06 07:00:00,Thursday,142,24,118
2015-08-06 08:00:00,Thursday,331,51,280
2015-08-06 09:00:00,Thursday,193,36,157
2015-08-06 10:00:00,Thursday,90,27,63
2015-08-06 11:00:00,Thursday,70,34,36
2015-08-06 12:00:00,Thursday,80,41,39
2015-08-06 13:00:00,Thursday,66,36,30
2015-08-06 14:00:00,Thursday,44,30,14
2015-08-06 15:00:00,Thursday,66,38,28
2015-08-06 16:00:00,Thursday,140,108,32
2015-08-06 17:00:00,Thursday,280,227,53
2015-08-06 18:00:00,Thursday,237,198,39
2015-08-06 19:00:00,Thursday,145,109,36
2015-08-06 20:00:00,Thursday,77,64,13
2015-08-06 21:00:00,Thursday,67,51,16
2015-08-06 22:00:00,Thursday,33,25,8
2015-08-06 23:00:00,Thursday,42,38,4
2015-08-07 00:00:00,Friday,10,10,0
2015-08-07 01:00:00,Friday,7,7,0
2015-08-07 02:00:00,Friday,5,2,3
2015-08-07 03:00:00,Friday,2,1,1
2015-08-07 04:00:00,Friday,2,0,2
2015-08-07 05:00:00,Friday,11,2,9
2015-08-07 06:00:00,Friday,36,6,30
2015-08-07 07:00:00,Friday,122,20,102
2015-08-07 08:00:00,Friday,285,47,238
2015-08-07 09:00:00,Friday,184,40,144
2015-08-07 10:00:00,Friday,73,29,44
2015-08-07 11:00:00,Friday,83,25,58
2015-08-07 12:00:00,Friday,66,36,30
2015-08-07 13:00:00,Friday,82,48,34
2015-08-07 14:00:00,Friday,75,51,24
2015-08-07 15:00:00,Friday,82,44,38
2015-08-07 16:00:00,Friday,159,119,40
2015-08-07 17:00:00,Friday,240,193,47
2015-08-07 18:00:00,Friday,190,151,39
2015-08-07 19:00:00,Friday,113,78,35
2015-08-07 20:00:00,Friday,54,39,15
2015-08-07 21:00:00,Friday,45,38,7
2015-08-07 22:00:00,Friday,32,25,7
2015-08-07 23:00:00,Friday,33,27,6
2015-08-08 00:00:00,Saturday,19,10,9
2015-08-08 01:00:00,Saturday,9,8,1
2015-08-08 02:00:00,Saturday,5,3,2
2015-08-08 03:00:00,Saturday,4,4,0
2015-08-08 04:00:00,Saturday,0,0,0
2015-08-08 05:00:00,Saturday,2,1,1
2015-08-08 06:00:00,Saturday,12,0,12
2015-08-08 07:00:00,Saturday,23,3,20
2015-08-08 08:00:00,Saturday,29,6,23
2015-08-08 09:00:00,Saturday,36,12,24
2015-08-08 10:00:00,Saturday,32,17,15
2015-08-08 11:00:00,Saturday,50,23,27
2015-08-08 12:00:00,Saturday,51,25,26
2015-08-08 13:00:00,Saturday,52,22,30
2015-08-08 14:00:00,Saturday,60,15,45
2015-08-08 15:00:00,Saturday,45,16,29
2015-08-08 16:00:00,Saturday,64,43,21
2015-08-08 17:00:00,Saturday,43,24,19
2015-08-08 18:00:00,Saturday,54,21,33
2015-08-08 19:00:00,Saturday,67,32,35
2015-08-08 20:00:00,Saturday,47,31,16
2015-08-08 21:00:00,Saturday,25,20,5
2015-08-08 22:00:00,Saturday,23,15,8
2015-08-08 23:00:00,Saturday,36,25,11
2015-08-09 00:00:00,Sunday,7,2,5
2015-08-09 01:00:00,Sunday,14,13,1
2015-08-09 02:00:00,Sunday,5,4,1
2015-08-09 03:00:00,Sunday,3,3,0
2015-08-09 04:00:00,Sunday,0,0,0
2015-08-09 05:00:00,Sunday,0,0,0
2015-08-09 06:00:00,Sunday,9,0,9
2015-08-09 07:00:00,Sunday,21,11,10
2015-08-09 08:00:00,Sunday,18,5,13
2015-08-09 09:00:00,Sunday,20,3,17
2015-08-09 10:00:00,Sunday,21,9,12
2015-08-09 11:00:00,Sunday,47,20,27
2015-08-09 12:00:00,Sunday,56,18,38
2015-08-09 13:00:00,Sunday,36,11,25
2015-08-09 14:00:00,Sunday,49,28,21
2015-08-09 15:00:00,Sunday,43,17,26
2015-08-09 16:00:00,Sunday,42,19,23
2015-08-09 17:00:00,Sunday,44,25,19
2015-08-09 18:00:00,Sunday,64,44,20
2015-08-09 19:00:00,Sunday,55,34,21
2015-08-09 20:00:00,Sunday,46,35,11
2015-08-09 21:00:00,Sunday,26,20,6
2015-08-09 22:00:00,Sunday,12,11,1
2015-08-09 23:00:00,Sunday,11,9,2
2015-08-10 00:00:00,Monday,2,1,1
2015-08-10 01:00:00,Monday,2,1,1
2015-08-10 02:00:00,Monday,3,2,1
2015-08-10 03:00:00,Monday,0,0,0
2015-08-10 04:00:00,Monday,2,1,1
2015-08-10 05:00:00,Monday,12,1,11
2015-08-10 06:00:00,Monday,37,6,31
2015-08-10 07:00:00,Monday,148,21,127
2015-08-10 08:00:00,Monday,315,49,266
2015-08-10 09:00:00,Monday,208,30,178
2015-08-10 10:00:00,Monday,84,28,56
2015-08-10 11:00:00,Monday,55,22,33
2015-08-10 12:00:00,Monday,43,17,26
2015-08-10 13:00:00,Monday,45,25,20
2015-08-10 14:00:00,Monday,51,24,27
2015-08-10 15:00:00,Monday,62,39,23
2015-08-10 16:00:00,Monday,128,98,30
2015-08-10 17:00:00,Monday,282,234,48
2015-08-10 18:00:00,Monday,272,231,41
2015-08-10 19:00:00,Monday,143,121,22
2015-08-10 20:00:00,Monday,81,69,12
2015-08-10 21:00:00,Monday,33,27,6
2015-08-10 22:00:00,Monday,21,16,5
2015-08-10 23:00:00,Monday,12,9,3
2015-08-11 00:00:00,Tuesday,7,6,1
2015-08-11 01:00:00,Tuesday,7,6,1
2015-08-11 02:00:00,Tuesday,0,0,0
2015-08-11 03:00:00,Tuesday,0,0,0
2015-08-11 04:00:00,Tuesday,4,1,3
2015-08-11 05:00:00,Tuesday,10,1,9
2015-08-11 06:00:00,Tuesday,44,5,39
2015-08-11 07:00:00,Tuesday,110,26,84
2015-08-11 08:00:00,Tuesday,209,28,181
2015-08-11 09:00:00,Tuesday,104,15,89
2015-08-11 10:00:00,Tuesday,25,7,18
